frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
909,  0,  36.320,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 2.10, 0.13, 0.00, 0.00, 0.00, 0.57, 0.16, 0.00, 0.00, 0.41, 0.92, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
910,  0,  36.360,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 2.06, 0.17, 0.00, 0.00, 0.00, 0.54, 0.18, 0.00, 0.00, 0.40, 0.93, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
911,  0,  36.400,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 2.05, 0.14, 0.00, 0.00, 0.00, 0.64, 0.21, 0.00, 0.00, 0.43, 0.96, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
912,  0,  36.440,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 2.07, 0.09, 0.00, 0.00, 0.00, 0.77, 0.16, 0.00, 0.00, 0.39, 0.91, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
913,  0,  36.480,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 2.10, 0.04, 0.00, 0.00, 0.00, 0.88, 0.10, 0.00, 0.00, 0.50, 0.76, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
914,  0,  36.520,  0.98,  1, 0.00, 0.10, 0.00, 0.00, 0.00, 2.11, 0.02, 0.00, 0.00, 0.00, 0.88, 0.03, 0.00, 0.00, 0.58, 0.69, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
915,  0,  36.560,  0.98,  1, 0.00, 0.17, 0.00, 0.00, 0.00, 2.14, 0.02, 0.00, 0.00, 0.00, 0.92, 0.01, 0.00, 0.00, 0.71, 0.62, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
916,  0,  36.600,  0.98,  1, 0.00, 0.25, 0.04, 0.00, 0.00, 2.23, 0.02, 0.00, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.79, 0.45, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
917,  0,  36.640,  0.98,  1, 0.00, 0.16, 0.04, 0.00, 0.00, 2.28, 0.02, 0.00, 0.02, 0.00, 0.65, 0.06, 0.00, 0.00, 1.00, 0.22, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
918,  0,  36.680,  0.98,  1, 0.03, 0.09, 0.08, 0.00, 0.00, 2.42, 0.00, 0.00, 0.04, 0.00, 0.43, 0.16, 0.00, 0.00, 1.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
919,  0,  36.720,  0.98,  1, 0.09, 0.01, 0.13, 0.00, 0.00, 2.56, 0.00, 0.00, 0.04, 0.00, 0.29, 0.36, 0.00, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
920,  0,  36.760,  0.98,  1, 0.16, 0.01, 0.21, 0.00, 0.00, 2.72, 0.00, 0.00, 0.02, 0.00, 0.11, 0.54, 0.00, 0.00, 0.83, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
921,  0,  36.800,  0.98,  1, 0.13, 0.00, 0.27, 0.00, 0.00, 2.65, 0.00, 0.00, 0.00, 0.04, 0.07, 0.77, 0.22, 0.09, 0.41, 0.29, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
922,  0,  36.840,  0.98,  1, 0.07, 0.00, 0.28, 0.02, 0.00, 2.60, 0.00, 0.00, 0.00, 0.15, 0.23, 0.85, 0.54, 0.19, 0.22, 0.56, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
923,  0,  36.880,  0.98,  1, 0.00, 0.00, 0.35, 0.02, 0.00, 2.45, 0.00, 0.00, 0.00, 0.22, 0.38, 0.77, 0.86, 0.19, 0.19, 1.12, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
924,  0,  36.920,  0.98,  1, 0.00, 0.00, 0.36, 0.02, 0.00, 2.55, 0.00, 0.05, 0.06, 0.19, 0.39, 0.50, 0.89, 0.10, 0.52, 1.35, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
925,  0,  36.960,  0.98,  1, 0.00, 0.00, 0.39, 0.00, 0.00, 2.56, 0.00, 0.11, 0.11, 0.08, 0.32, 0.31, 0.85, 0.00, 0.89, 1.64, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
926,  0,  37.000,  0.98,  1, 0.00, 0.00, 0.33, 0.00, 0.00, 2.56, 0.08, 0.21, 0.21, 0.02, 0.20, 0.23, 0.75, 0.00, 1.04, 1.72, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
927,  0,  37.040,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 0.00, 2.54, 0.08, 0.29, 0.27, 0.02, 0.16, 0.25, 0.68, 0.00, 1.11, 1.81, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
928,  0,  37.080,  0.98,  1, 0.00, 0.00, 0.45, 0.00, 0.00, 2.54, 0.11, 0.44, 0.32, 0.04, 0.06, 0.29, 0.50, 0.00, 1.17, 2.08, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
929,  0,  37.120,  0.98,  1, 0.00, 0.00, 0.57, 0.00, 0.00, 2.51, 0.12, 0.51, 0.25, 0.15, 0.00, 0.36, 0.35, 0.00, 1.14, 2.29, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
930,  0,  37.160,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.00, 2.32, 0.21, 0.53, 0.17, 0.30, 0.00, 0.41, 0.23, 0.00, 1.05, 2.55, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
931,  0,  37.200,  0.98,  1, 0.00, 0.00, 0.62, 0.00, 0.00, 2.07, 0.18, 0.31, 0.06, 0.30, 0.00, 0.61, 0.25, 0.09, 0.63, 1.86, 0.18, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
932,  0,  37.240,  0.98,  1, 0.00, 0.00, 0.57, 0.00, 0.00, 1.96, 0.10, 0.14, 0.03, 0.16, 0.00, 0.79, 0.34, 0.24, 0.32, 1.18, 0.33, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
933,  0,  37.280,  0.98,  1, 0.00, 0.00, 0.55, 0.00, 0.00, 1.94, 0.01, 0.00, 0.00, 0.02, 0.00, 1.05, 0.37, 0.44, 0.00, 0.51, 0.50, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
934,  0,  37.320,  0.98,  1, 0.00, 0.00, 0.51, 0.00, 0.00, 1.83, 0.00, 0.00, 0.00, 0.00, 0.00, 1.01, 0.27, 0.41, 0.00, 0.63, 0.45, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
935,  0,  37.360,  0.98,  1, 0.00, 0.00, 0.48, 0.00, 0.00, 1.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.95, 0.18, 0.34, 0.00, 0.71, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
936,  0,  37.400,  0.98,  1, 0.00, 0.00, 0.41, 0.00, 0.03, 1.61, 0.04, 0.00, 0.13, 0.08, 0.00, 0.60, 0.20, 0.14, 0.42, 0.51, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
937,  0,  37.440,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 0.07, 1.81, 0.06, 0.00, 0.31, 0.11, 0.00, 0.36, 0.19, 0.07, 0.93, 0.25, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
938,  0,  37.480,  0.98,  1, 0.00, 0.00, 0.30, 0.00, 0.10, 1.85, 0.06, 0.02, 0.47, 0.19, 0.00, 0.13, 0.15, 0.00, 1.33, 0.14, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
939,  0,  37.520,  0.98,  1, 0.00, 0.00, 0.32, 0.00, 0.07, 1.96, 0.04, 0.02, 0.39, 0.18, 0.00, 0.33, 0.15, 0.00, 0.99, 0.32, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
940,  0,  37.560,  0.98,  1, 0.00, 0.00, 0.36, 0.00, 0.03, 1.90, 0.09, 0.02, 0.27, 0.18, 0.00, 0.51, 0.31, 0.00, 0.61, 0.43, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
941,  0,  37.600,  0.98,  1, 0.00, 0.00, 0.37, 0.00, 0.00, 2.05, 0.13, 0.00, 0.11, 0.18, 0.00, 0.73, 0.41, 0.03, 0.21, 0.43, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
942,  0,  37.640,  0.98,  1, 0.00, 0.00, 0.38, 0.00, 0.00, 2.14, 0.15, 0.00, 0.05, 0.20, 0.00, 0.71, 0.42, 0.08, 0.13, 0.37, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
943,  0,  37.680,  0.98,  1, 0.00, 0.00, 0.39, 0.00, 0.00, 2.18, 0.13, 0.00, 0.00, 0.20, 0.00, 0.76, 0.34, 0.14, 0.00, 0.37, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
944,  0,  37.720,  0.98,  1, 0.00, 0.00, 0.35, 0.00, 0.00, 2.05, 0.09, 0.00, 0.00, 0.14, 0.00, 0.76, 0.29, 0.17, 0.00, 0.29, 0.23, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
945,  0,  37.760,  0.98,  1, 0.00, 0.00, 0.33, 0.00, 0.00, 1.94, 0.04, 0.00, 0.00, 0.07, 0.00, 0.77, 0.25, 0.19, 0.00, 0.21, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
946,  0,  37.800,  0.98,  1, 0.00, 0.00, 0.31, 0.00, 0.00, 1.84, 0.00, 0.00, 0.00, 0.06, 0.00, 0.83, 0.19, 0.19, 0.00, 0.16, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
947,  0,  37.840,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 0.00, 1.95, 0.00, 0.00, 0.00, 0.07, 0.00, 0.78, 0.15, 0.18, 0.00, 0.18, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
948,  0,  37.880,  0.98,  1, 0.00, 0.00, 0.32, 0.00, 0.00, 2.18, 0.00, 0.00, 0.00, 0.05, 0.00, 0.71, 0.10, 0.15, 0.00, 0.18, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
949,  0,  37.920,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 0.00, 2.42, 0.00, 0.00, 0.00, 0.03, 0.00, 0.62, 0.13, 0.07, 0.00, 0.11, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
950,  0,  37.960,  0.98,  1, 0.00, 0.00, 0.39, 0.00, 0.00, 2.59, 0.00, 0.00, 0.01, 0.00, 0.00, 0.59, 0.14, 0.02, 0.00, 0.04, 0.33, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
951,  0,  38.000,  0.98,  1, 0.00, 0.00, 0.39, 0.01, 0.00, 2.54, 0.00, 0.00, 0.02, 0.00, 0.00, 0.45, 0.12, 0.00, 0.07, 0.14, 0.27, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
952,  0,  38.040,  0.98,  1, 0.00, 0.00, 0.42, 0.11, 0.00, 2.45, 0.00, 0.00, 0.01, 0.00, 0.03, 0.34, 0.05, 0.00, 0.11, 0.42, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
953,  0,  38.080,  0.98,  1, 0.00, 0.00, 0.42, 0.13, 0.00, 2.37, 0.00, 0.00, 0.00, 0.00, 0.03, 0.43, 0.00, 0.00, 0.14, 0.70, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
954,  0,  38.120,  0.98,  1, 0.00, 0.00, 0.45, 0.12, 0.00, 2.42, 0.00, 0.00, 0.00, 0.00, 0.03, 0.65, 0.00, 0.00, 0.08, 0.89, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
955,  0,  38.160,  0.98,  1, 0.00, 0.00, 0.43, 0.02, 0.00, 2.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.83, 0.00, 0.00, 0.03, 0.85, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
956,  0,  38.200,  0.98,  1, 0.00, 0.00, 0.37, 0.04, 0.00, 2.42, 0.00, 0.00, 0.00, 0.00, 0.01, 0.86, 0.00, 0.02, 0.00, 0.78, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
957,  0,  38.240,  0.98,  1, 0.00, 0.00, 0.35, 0.09, 0.00, 2.38, 0.00, 0.00, 0.00, 0.00, 0.01, 0.91, 0.00, 0.03, 0.00, 0.60, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
958,  0,  38.280,  0.98,  1, 0.00, 0.00, 0.23, 0.12, 0.00, 2.30, 0.00, 0.00, 0.00, 0.00, 0.06, 0.96, 0.00, 0.07, 0.00, 0.51, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
959,  0,  38.320,  0.98,  1, 0.00, 0.00, 0.23, 0.08, 0.00, 2.39, 0.00, 0.00, 0.00, 0.00, 0.14, 0.95, 0.00, 0.18, 0.00, 0.54, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
960,  0,  38.360,  0.98,  1, 0.00, 0.00, 0.19, 0.03, 0.00, 2.46, 0.00, 0.00, 0.01, 0.00, 0.22, 0.94, 0.00, 0.34, 0.00, 0.68, 0.10, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
961,  0,  38.400,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 0.00, 2.71, 0.00, 0.03, 0.01, 0.00, 0.21, 0.70, 0.00, 0.29, 0.17, 1.08, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
962,  0,  38.440,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 2.75, 0.05, 0.10, 0.02, 0.00, 0.17, 0.50, 0.05, 0.16, 0.52, 1.28, 0.14, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
963,  0,  38.480,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 2.71, 0.05, 0.10, 0.10, 0.00, 0.18, 0.42, 0.15, 0.01, 0.55, 1.13, 0.10, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
964,  0,  38.520,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 2.53, 0.05, 0.09, 0.18, 0.00, 0.27, 0.66, 0.24, 0.08, 0.39, 0.55, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
965,  0,  38.560,  0.98,  1, 0.00, 0.03, 0.00, 0.00, 0.00, 2.49, 0.00, 0.06, 0.24, 0.00, 0.36, 0.87, 0.30, 0.17, 0.04, 0.12, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
966,  0,  38.600,  0.98,  1, 0.00, 0.03, 0.01, 0.00, 0.00, 2.43, 0.00, 0.10, 0.26, 0.00, 0.38, 0.93, 0.25, 0.24, 0.12, 0.12, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
967,  0,  38.640,  0.98,  1, 0.00, 0.06, 0.02, 0.00, 0.00, 2.40, 0.00, 0.16, 0.18, 0.00, 0.41, 0.68, 0.24, 0.17, 0.36, 0.40, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
968,  0,  38.680,  0.98,  1, 0.00, 0.03, 0.03, 0.00, 0.00, 2.40, 0.00, 0.33, 0.17, 0.00, 0.41, 0.40, 0.17, 0.08, 0.61, 0.75, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
969,  0,  38.720,  0.98,  1, 0.03, 0.03, 0.03, 0.00, 0.00, 2.42, 0.00, 0.41, 0.07, 0.00, 0.46, 0.20, 0.21, 0.00, 0.68, 0.85, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
970,  0,  38.760,  0.98,  1, 0.07, 0.04, 0.03, 0.00, 0.00, 2.38, 0.00, 0.43, 0.07, 0.00, 0.43, 0.22, 0.21, 0.00, 0.62, 0.79, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
971,  0,  38.800,  0.98,  1, 0.11, 0.07, 0.04, 0.00, 0.00, 2.40, 0.00, 0.24, 0.01, 0.00, 0.27, 0.33, 0.17, 0.01, 0.37, 0.44, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
972,  0,  38.840,  0.98,  1, 0.11, 0.07, 0.07, 0.00, 0.00, 2.33, 0.00, 0.12, 0.00, 0.00, 0.12, 0.41, 0.08, 0.01, 0.18, 0.22, 0.10, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
973,  0,  38.880,  0.98,  1, 0.10, 0.03, 0.14, 0.00, 0.00, 2.37, 0.00, 0.02, 0.00, 0.00, 0.00, 0.54, 0.00, 0.06, 0.00, 0.03, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
974,  0,  38.920,  0.98,  1, 0.06, 0.00, 0.21, 0.00, 0.00, 2.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.58, 0.00, 0.16, 0.00, 0.03, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
975,  0,  38.960,  0.98,  1, 0.04, 0.00, 0.26, 0.00, 0.00, 2.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.55, 0.00, 0.26, 0.00, 0.06, 0.23, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
976,  0,  39.000,  0.98,  1, 0.01, 0.00, 0.27, 0.00, 0.00, 2.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.07, 0.30, 0.00, 0.02, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
977,  0,  39.040,  0.98,  1, 0.00, 0.00, 0.37, 0.00, 0.00, 2.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.70, 0.14, 0.20, 0.00, 0.02, 0.37, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
978,  0,  39.080,  0.98,  1, 0.00, 0.00, 0.42, 0.00, 0.00, 2.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.80, 0.24, 0.12, 0.00, 0.04, 0.41, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
979,  0,  39.120,  0.98,  1, 0.00, 0.00, 0.50, 0.00, 0.00, 2.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.77, 0.24, 0.10, 0.00, 0.14, 0.61, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
